x,y,z,Outputs
-0.045734164,-0.001444481,4.816595056,circular
-0.068567049,-0.002888242,4.974331481,circular
-0.091308779,-0.005773606,2.57119226,circular
-0.091081005,-0.008653214,2.301765396,circular
-0.09076244,-0.011524196,3.771277553,circular
-0.090353401,-0.014383691,-1.543774092,circular
-0.089854296,-0.017228848,-5.224461008,circular
-0.089265622,-0.020056831,-2.882289587,circular
-0.088587966,-0.02286482,3.943917819,circular
-0.087822003,-0.025650018,4.965932938,circular
-0.086968498,-0.028409647,-7.196557821,circular
-0.0860283,-0.031140957,-2.960377581,circular
-0.085002348,-0.033841224,8.11706676,circular
-0.083891664,-0.036507758,-4.205113179,circular
-0.082697354,-0.039137901,-4.111551352,circular
-0.08142061,-0.041729029,7.423589295,circular
-0.080062704,-0.044278562,2.934002823,circular
-0.07862499,-0.046783956,-5.29709456,circular
-0.077108901,-0.049242716,-5.465603978,circular
-0.075515948,-0.051652389,7.449546496,circular
-0.073847719,-0.054010574,9.772408744,circular
-0.072105877,-0.05631492,-4.301659951,circular
-0.070292158,-0.05856313,-9.786084885,circular
-0.068408371,-0.060752963,1.586250053,circular
-0.066456392,-0.062882236,0.759602709,circular
-0.064438169,-0.064948826,-5.349203562,circular
-0.062355712,-0.066950675,6.476188387,circular
-0.060211097,-0.068885785,-1.236378581,circular
-0.058006463,-0.070752229,-6.545480704,circular
-0.055744007,-0.072548145,4.973788749,circular
-0.053425984,-0.074271744,4.697035417,circular
-0.051054705,-0.075921307,4.435534522,circular
-0.048632533,-0.07749519,-2.700887042,circular
-0.046161883,-0.078991824,-8.651099958,circular
-0.043645218,-0.080409717,1.151764989,circular
-0.041085047,-0.081747456,1.388423542,circular
-0.038483921,-0.083003708,-0.426100457,circular
-0.035844433,-0.084177219,1.863933926,circular
-0.033169215,-0.085266821,-0.291751204,circular
-0.030460934,-0.086271427,2.394817721,circular
-0.027722288,-0.087190036,3.978221998,circular
-0.024956008,-0.088021732,2.957439482,circular
-0.022164851,-0.088765686,-4.043200713,circular
-0.0193516,-0.089421157,-5.143309875,circular
-0.016519058,-0.08998749,-0.22429106,circular
-0.01367005,-0.090464122,-1.209726506,circular
-0.010807416,-0.090850577,-0.700198603,circular
-0.007934009,-0.091146471,1.516856164,circular
-0.005052692,-0.091351508,6.247719602,circular
-0.002166339,-0.091465483,-1.232953675,circular
0.000722173,-0.091488284,-10.56609837,circular
0.003609966,-0.091419887,6.161797688,circular
0.00649416,-0.091260361,9.627307409,circular
0.00937188,-0.091009865,-7.492801067,circular
0.012240259,-0.090668648,-2.204176623,circular
0.015096436,-0.090237051,0.268395471,circular
0.017937564,-0.089715503,-5.753278774,circular
0.020760812,-0.089104525,-0.855491861,circular
0.023563365,-0.088404725,7.323192382,circular
0.02634243,-0.087616802,4.606478722,circular
0.029095236,-0.086741541,-6.597348891,circular
0.031819039,-0.085779813,-1.194474546,circular
0.034511125,-0.084732579,4.855468852,circular
0.037168809,-0.083600881,3.520007763,circular
0.039789442,-0.082385848,-1.490620067,circular
0.042370412,-0.081088691,-7.647821382,circular
0.044909147,-0.079710703,-1.911978047,circular
0.047403115,-0.078253258,6.706252795,circular
0.04984983,-0.076717808,5.735613772,circular
0.052246855,-0.075105884,-7.555364857,circular
0.054591798,-0.073419093,-2.579113348,circular
0.056882323,-0.071659116,6.030457469,circular
0.059116147,-0.069827708,-3.031817566,circular
0.061291042,-0.067926694,0.443477387,circular
0.063404841,-0.06595797,0.523750067,circular
0.065455437,-0.063923497,0.160672941,circular
0.067440786,-0.061825303,4.428901103,circular
0.069358907,-0.059665481,-4.647519426,circular
0.071207891,-0.057446183,-5.861053897,circular
0.072985893,-0.055169621,5.09264352,circular
0.074691141,-0.052838065,2.404388367,circular
0.076321935,-0.050453839,-5.072489206,circular
0.07787665,-0.04801932,0.386438363,circular
0.079353736,-0.045536933,2.453249972,circular
0.08075172,-0.043009155,-1.545169645,circular
0.082069209,-0.040438504,-2.674468,circular
0.08330489,-0.037827543,1.693281658,circular
0.08445753,-0.035178875,8.150603854,circular
0.085525982,-0.03249514,3.244102695,circular
0.086509179,-0.029779013,-7.524396604,circular
0.087406142,-0.027033201,-6.441543404,circular
0.088215977,-0.024260442,1.047215672,circular
0.088937876,-0.0214635,6.313800521,circular
0.08957112,-0.018645163,2.169370038,circular
0.090115078,-0.015808239,-7.520068006,circular
0.090569207,-0.012955558,0.308680774,circular
0.090933054,-0.010089962,1.81700158,circular
0.091206257,-0.007214309,1.862131265,circular
0.091388545,-0.004331464,2.093929915,circular
0.091479734,-0.001444301,-11.78030068,circular
0.091479734,0.001444301,7.976637429,circular
0.091388545,0.004331464,12.00828489,circular
0.091206257,0.007214309,-11.34008169,circular
0.090933054,0.010089962,-1.979363614,circular
0.090569207,0.012955558,1.757885198,circular
0.090115078,0.015808239,-1.751925658,circular
0.08957112,0.018645163,3.995875272,circular
0.088937876,0.0214635,0.681964279,circular
0.088215977,0.024260442,-1.805155507,circular
0.087406142,0.027033201,-0.482200863,circular
0.086509179,0.029779013,-1.849713116,circular
0.085525982,0.03249514,3.576993032,circular
0.08445753,0.035178875,4.198166183,circular
0.08330489,0.037827543,-6.031312803,circular
0.082069209,0.040438504,-3.013067123,circular
0.08075172,0.043009155,0.896396969,circular
0.079353736,0.045536933,1.97003403,circular
0.07787665,0.04801932,-1.933079954,circular
0.076321935,0.050453839,-3.481556285,circular
0.074691141,0.052838065,5.82163371,circular
0.072985893,0.055169621,1.537414751,circular
0.071207891,0.057446183,-2.149788046,circular
0.069358907,0.059665481,0.676147715,circular
0.067440786,0.061825303,-1.817963532,circular
0.065455437,0.063923497,-4.655436237,circular
0.063404841,0.06595797,2.698195879,circular
0.061291042,0.067926694,11.33515534,circular
0.059116147,0.069827708,0.297594633,circular
0.056882323,0.071659116,-7.594297653,circular
0.054591798,0.073419093,-3.187737984,circular
0.052246855,0.075105884,-3.181138044,circular
0.04984983,0.076717808,6.28878949,circular
0.047403115,0.078253258,1.203035301,circular
0.044909147,0.079710703,-5.183002781,circular
0.042370412,0.081088691,4.996943434,circular
0.039789442,0.082385848,-1.42980564,circular
0.037168809,0.083600881,3.03301525,circular
0.034511125,0.084732579,-0.78269782,circular
0.031819039,0.085779813,-9.600913837,circular
0.029095236,0.086741541,8.583258107,circular
0.02634243,0.087616802,0.136907582,circular
0.023563365,0.088404725,-4.232948546,circular
0.020760812,0.089104525,5.985539632,circular
0.017937564,0.089715503,-4.156249917,circular
0.015096436,0.090237051,0.338829525,circular
0.012240259,0.090668648,5.268801794,circular
0.00937188,0.091009865,-4.905206802,circular
0.00649416,0.091260361,-4.146135405,circular
0.003609966,0.091419887,3.916725352,circular
0.000722173,0.091488284,1.476481472,circular
-0.002166339,0.091465483,0.888137346,circular
-0.005052692,0.091351508,1.03842373,circular
-0.007934009,0.091146471,-3.626710334,circular
-0.010807416,0.090850577,-7.548100549,circular
-0.01367005,0.090464122,-0.747111276,circular
-0.016519058,0.08998749,13.5363105,circular
-0.0193516,0.089421157,-0.420056372,circular
-0.022164851,0.088765686,-8.982275107,circular
-0.024956008,0.088021732,3.809356189,circular
-0.027722288,0.087190036,9.02386605,circular
-0.030460934,0.086271427,-1.313985082,circular
-0.033169215,0.085266821,-11.88660038,circular
-0.035844433,0.084177219,4.034113231,circular
-0.038483921,0.083003708,3.394844732,circular
-0.041085047,0.081747456,-5.044958902,circular
-0.043645218,0.080409717,1.806648629,circular
-0.046161883,0.078991824,-0.237040217,circular
-0.048632533,0.07749519,2.282738364,circular
-0.051054705,0.075921307,-0.552611649,circular
-0.053425984,0.074271744,-3.241540029,circular
-0.055744007,0.072548145,3.88719572,circular
-0.058006463,0.070752229,4.542395692,circular
-0.060211097,0.068885785,-2.000781863,circular
-0.062355712,0.066950675,-6.815721677,circular
-0.064438169,0.064948826,-0.077844855,circular
-0.066456392,0.062882236,-0.572261667,circular
-0.068408371,0.060752963,0.843021086,circular
-0.070292158,0.05856313,8.082114628,circular
-0.072105877,0.05631492,0.408255339,circular
-0.073847719,0.054010574,-3.322056108,circular
-0.075515948,0.051652389,-3.791719683,circular
-0.077108901,0.049242716,-1.029547515,circular
-0.07862499,0.046783956,0.527244306,circular
-0.080062704,0.044278562,-1.804380742,circular
-0.08142061,0.041729029,6.363869693,circular
-0.082697354,0.039137901,-1.086781975,circular
-0.083891664,0.036507758,-1.144916332,circular
-0.085002348,0.033841224,3.611958061,circular
-0.0860283,0.031140957,-8.488860153,circular
-0.086968498,0.028409647,5.136673472,circular
-0.087822003,0.025650018,6.349077964,circular
-0.088587966,0.02286482,-5.376847483,circular
-0.089265622,0.020056831,0.733879594,circular
-0.089854296,0.017228848,-4.322827907,circular
-0.090353401,0.014383691,-1.641344995,circular
-0.09076244,0.011524196,3.814577952,circular
-0.091081005,0.008653214,-0.432903241,circular
-0.091308779,0.005773606,-0.980603039,circular
-0.068567049,0.002888242,-0.192261532,circular
-0.045734164,0.001444481,0.859003587,circular
-0.042609906,-0.001345804,11.42175036,circular
-0.063882997,-0.002690937,9.39533167,circular
-0.085071161,-0.005379191,4.793759943,circular
-0.084858948,-0.008062083,1.209772652,circular
-0.084562145,-0.010736939,-3.552601362,circular
-0.084181048,-0.013401092,-1.256723988,circular
-0.083716039,-0.016051886,3.060371177,circular
-0.083167579,-0.018686679,1.211344691,circular
-0.082536216,-0.021302846,-4.085232849,circular
-0.081822579,-0.023897777,-8.001260149,circular
-0.08102738,-0.026468886,3.818561049,circular
-0.08015141,-0.02901361,8.49557213,circular
-0.079195544,-0.031529413,1.520215699,circular
-0.078160735,-0.034013787,2.230576422,circular
-0.077048012,-0.036464256,-3.701842956,circular
-0.075858487,-0.038878375,-9.277123858,circular
-0.074593345,-0.04125374,0.905020332,circular
-0.073253846,-0.043587983,2.805981862,circular
-0.071841326,-0.045878776,1.582789626,circular
-0.070357193,-0.048123836,5.814906384,circular
-0.068802926,-0.050320925,-5.860426358,circular
-0.067180076,-0.052467853,-7.660507441,circular
-0.065490258,-0.05456248,4.702088826,circular
-0.063735159,-0.056602718,5.875158294,circular
-0.061916527,-0.058586533,0.861518452,circular
-0.060036175,-0.060511948,-7.104510397,circular
-0.058095978,-0.062377043,-0.597032066,circular
-0.05609787,-0.064179959,11.61851881,circular
-0.054043842,-0.0659189,-3.096256663,circular
-0.051935941,-0.067592131,-10.83933421,circular
-0.04977627,-0.069197984,8.11050975,circular
-0.047566981,-0.07073486,6.734296956,circular
-0.045310277,-0.072201226,-7.107273637,circular
-0.043008405,-0.07359562,-1.300622471,circular
-0.040663663,-0.074916652,-2.272523651,circular
-0.038278385,-0.076163005,-6.792101378,circular
-0.035854951,-0.077333438,6.394412187,circular
-0.033395776,-0.078426783,10.35366879,circular
-0.030903312,-0.07944195,-1.721142947,circular
-0.028380042,-0.080377928,-3.987179846,circular
-0.025828482,-0.081233784,-5.446920452,circular
-0.023251177,-0.082008664,-1.022129988,circular
-0.020650693,-0.082701796,12.03984054,circular
-0.018029625,-0.083312489,-3.067863379,circular
-0.015390584,-0.083840134,-10.40325202,circular
-0.012736202,-0.084284206,2.659481584,circular
-0.010069124,-0.084644261,3.20925937,circular
-0.007392009,-0.084919941,1.230815609,circular
-0.004707525,-0.085110971,-1.896179029,circular
-0.002018349,-0.08521716,-1.012000157,circular
0.000672839,-0.085238404,1.349676976,circular
0.003363356,-0.085174679,0.499100301,circular
0.006050521,-0.085026051,2.008885333,circular
0.008731655,-0.084792667,-0.549571716,circular
0.011404084,-0.08447476,-5.461609085,circular
0.014065146,-0.084072646,2.304595188,circular
0.016712187,-0.083586727,3.827193552,circular
0.019342569,-0.083017487,-2.835667137,circular
0.021953671,-0.082365493,1.740535869,circular
0.024542888,-0.081631396,6.019843075,circular
0.02710764,-0.080815927,2.089269329,circular
0.029645371,-0.079919898,-12.82070035,circular
0.032153551,-0.078944204,-6.61945115,circular
0.034629679,-0.077889816,12.29283689,circular
0.037071288,-0.076757786,4.423956504,circular
0.039475943,-0.075549243,-3.185793589,circular
0.041841248,-0.07426539,-2.246278763,circular
0.044164844,-0.072907508,-7.964843939,circular
0.046444416,-0.07147695,3.186767117,circular
0.048677692,-0.069975142,6.995832542,circular
0.050862444,-0.068403581,-4.881183165,circular
0.052996495,-0.066763835,-0.365288706,circular
0.055077719,-0.065057536,-3.101637183,circular
0.05710404,-0.063286387,5.195843702,circular
0.059073438,-0.061452153,10.0452385,circular
0.06098395,-0.059556662,-7.864963777,circular
0.062833673,-0.057601803,-1.669744357,circular
0.064620761,-0.055589526,5.202656001,circular
0.066343434,-0.053521836,-3.602044549,circular
0.067999975,-0.051400794,-6.033587324,circular
0.069588731,-0.049228515,-1.386645165,circular
0.07110812,-0.047007163,-0.170518879,circular
0.072556627,-0.044738954,0.97261278,circular
0.073932808,-0.042426148,10.79762918,circular
0.075235291,-0.040071051,0.364715938,circular
0.076462778,-0.03767601,-10.08524422,circular
0.077614045,-0.035243413,0.105170774,circular
0.078687945,-0.032775685,1.032241024,circular
0.079683407,-0.030275285,4.77958313,circular
0.080599438,-0.027744705,6.714111725,circular
0.081435127,-0.02518647,-8.039902414,circular
0.082189639,-0.022603128,-8.165850472,circular
0.082862223,-0.019997254,1.078081219,circular
0.083452208,-0.017371447,4.94912495,circular
0.083959006,-0.014728324,4.981097221,circular
0.084382111,-0.012070519,-1.988547712,circular
0.084721103,-0.009400682,0.532115292,circular
0.084975643,-0.006721474,-4.809551416,circular
0.085145478,-0.004035567,-6.693091875,circular
0.085230437,-0.001345636,10.00486563,circular
0.085230437,0.001345636,8.326061897,circular
0.085145478,0.004035567,-3.061048172,circular
0.084975643,0.006721474,-11.18124536,circular
0.084721103,0.009400682,-3.198993191,circular
0.084382111,0.012070519,14.49048431,circular
0.083959006,0.014728324,2.608252136,circular
0.083452208,0.017371447,-9.608300227,circular
0.082862223,0.019997254,-0.463126187,circular
0.082189639,0.022603128,2.18302643,circular
0.081435127,0.02518647,-3.222657948,circular
0.080599438,0.027744705,-2.081607606,circular
0.079683407,0.030275285,6.791941056,circular
0.078687945,0.032775685,0.460602348,circular
0.077614045,0.035243413,-7.230375076,circular
0.076462778,0.03767601,1.453381822,circular
0.075235291,0.040071051,0.656963747,circular
0.073932808,0.042426148,1.460800547,circular
0.072556627,0.044738954,5.201478687,circular
0.07110812,0.047007163,-0.384039117,circular
0.069588731,0.049228515,-7.508439158,circular
0.067999975,0.051400794,-6.251644325,circular
0.066343434,0.053521836,6.476970845,circular
0.064620761,0.055589526,10.12917868,circular
0.062833673,0.057601803,1.056636537,circular
0.06098395,0.059556662,-10.33933826,circular
0.059073438,0.061452153,-8.698053851,circular
0.05710404,0.063286387,10.04422569,circular
0.055077719,0.065057536,8.322441182,circular
0.052996495,0.066763835,-7.816048699,circular
0.050862444,0.068403581,-6.615155092,circular
0.048677692,0.069975142,1.928043409,circular
0.046444416,0.07147695,7.162713662,circular
0.044164844,0.072907508,5.895001209,circular
0.041841248,0.07426539,0.6777936,circular
0.039475943,0.075549243,-9.704565449,circular
0.037071288,0.076757786,-5.885929775,circular
0.034629679,0.077889816,7.134912413,circular
0.032153551,0.078944204,3.021021678,circular
0.029645371,0.079919898,-1.769970676,circular
0.02710764,0.080815927,-4.997080355,circular
0.024542888,0.081631396,-3.931612236,circular
0.021953671,0.082365493,7.869453915,circular
0.019342569,0.083017487,7.225659922,circular
0.016712187,0.083586727,-1.587825233,circular
0.014065146,0.084072646,-4.28918035,circular
0.011404084,0.08447476,-5.431359085,circular
0.008731655,0.084792667,-1.945293703,circular
0.006050521,0.085026051,3.156882432,circular
0.003363356,0.085174679,7.975902033,circular
0.000672839,0.085238404,-2.122825209,circular
-0.002018349,0.08521716,-9.373104607,circular
-0.004707525,0.085110971,4.351247344,circular
-0.007392009,0.084919941,3.749111719,circular
-0.010069124,0.084644261,-3.955833669,circular
-0.012736202,0.084284206,0.288703689,circular
-0.015390584,0.083840134,0.385712898,circular
-0.018029625,0.083312489,-0.282821754,circular
-0.020650693,0.082701796,3.526916774,circular
-0.023251177,0.082008664,0.029718394,circular
-0.025828482,0.081233784,-1.534165552,circular
-0.028380042,0.080377928,-2.427943692,circular
-0.030903312,0.07944195,-0.806051331,circular
-0.033395776,0.078426783,3.633030613,circular
-0.035854951,0.077333438,-1.391635374,circular
-0.038278385,0.076163005,0.812974786,circular
-0.040663663,0.074916652,2.54105355,circular
-0.043008405,0.07359562,-4.305129002,circular
-0.045310277,0.072201226,-0.647718248,circular
-0.047566981,0.07073486,9.052422132,circular
-0.04977627,0.069197984,1.982269816,circular
-0.051935941,0.067592131,-12.16461322,circular
-0.054043842,0.0659189,-8.191831628,circular
-0.05609787,0.064179959,4.819410526,circular
-0.058095978,0.062377043,4.095359649,circular
-0.060036175,0.060511948,-0.383434675,circular
-0.061916527,0.058586533,9.282296286,circular
-0.063735159,0.056602718,1.448389147,circular
-0.065490258,0.05456248,-11.98997587,circular
-0.067180076,0.052467853,-3.140743933,circular
-0.068802926,0.050320925,2.006636997,circular
-0.070357193,0.048123836,8.552597725,circular
-0.071841326,0.045878776,6.515247259,circular
-0.073253846,0.043587983,-9.098498984,circular
-0.074593345,0.04125374,-1.654959699,circular
-0.075858487,0.038878375,3.159581871,circular
-0.077048012,0.036464256,-3.975377574,circular
-0.078160735,0.034013787,-2.818807768,circular
-0.079195544,0.031529413,1.735094076,circular
-0.08015141,0.02901361,7.118817462,circular
-0.08102738,0.026468886,2.729114721,circular
-0.081822579,0.023897777,-3.124885667,circular
-0.082536216,0.021302846,-5.991560614,circular
-0.083167579,0.018686679,1.278665889,circular
-0.083716039,0.016051886,0.655239261,circular
-0.084181048,0.013401092,-5.281247083,circular
-0.084562145,0.010736939,4.087034187,circular
-0.084858948,0.008062083,2.678590556,circular
-0.085071161,0.005379191,-4.621073764,circular
-0.063882997,0.002690937,-7.996787814,circular
-0.042609906,0.001345804,-10.43011844,circular
-0.047861035,-0.001511657,-11.58427226,circular
-0.071755765,-0.00302256,-3.829013962,circular
-0.0955551,-0.006042108,-3.070626565,circular
-0.095316734,-0.009055632,-8.862495485,circular
-0.094983354,-0.01206013,9.855378039,circular
-0.094555292,-0.015052606,10.91751694,circular
-0.094032976,-0.018030077,-8.529166414,circular
-0.093416926,-0.020989575,-9.90704492,circular
-0.092707755,-0.02392815,-1.218669527,circular
-0.091906172,-0.026842874,13.16163114,circular
-0.091012974,-0.02973084,-0.830835717,circular
-0.090029053,-0.032589169,-10.49635032,circular
-0.088955388,-0.035415013,8.18414702,circular
-0.087793051,-0.038205554,0.000859618,circular
-0.0865432,-0.040958011,-6.755038214,circular
-0.085207081,-0.043669641,2.314351524,circular
-0.083786026,-0.046337739,5.078299239,circular
-0.082281451,-0.048959648,4.699251774,circular
-0.080694856,-0.051532752,-5.86743621,circular
-0.079027822,-0.054054487,-7.409127491,circular
-0.077282012,-0.056522339,5.745195219,circular
-0.075459166,-0.058933849,3.172644825,circular
-0.0735611,-0.061286612,-7.221384168,circular
-0.071589707,-0.063578283,2.899169789,circular
-0.069546952,-0.065806578,8.070560204,circular
-0.06743487,-0.067969276,-6.43656701,circular
-0.065255569,-0.070064221,-5.194140879,circular
-0.063011219,-0.072089323,4.040483686,circular
-0.060704058,-0.074042566,-0.060818782,circular
-0.058336386,-0.075922002,-1.186505506,circular
-0.055910563,-0.077725756,2.224320189,circular
-0.053429007,-0.079452032,4.176168519,circular
-0.050894192,-0.081099109,1.250074685,circular
-0.048308645,-0.082665344,-4.253792391,circular
-0.045674942,-0.084149177,-5.360327402,circular
-0.04299571,-0.085549127,3.892447487,circular
-0.040273618,-0.086863801,4.901468654,circular
-0.037511381,-0.088091887,-8.703792514,circular
-0.034711752,-0.089232161,-6.013324264,circular
-0.031877521,-0.090283486,4.983793683,circular
-0.029011515,-0.091244815,4.436902242,circular
-0.026116588,-0.092115189,2.504873088,circular
-0.023195629,-0.092893741,7.791750945,circular
-0.020251547,-0.093579694,-0.857933498,circular
-0.017287278,-0.094172365,-11.06771391,circular
-0.014305777,-0.094671162,-0.507491883,circular
-0.011310016,-0.09507559,0.475965226,circular
-0.00830298,-0.095385244,-4.12142593,circular
-0.005287668,-0.095599816,4.575895646,circular
-0.002267085,-0.095719092,4.456552208,circular
0.000755758,-0.095742953,-1.7605556,circular
0.003777847,-0.095671376,-0.040350298,circular
0.006796171,-0.095504431,-4.098625265,circular
0.00980772,-0.095242285,3.084147761,circular
0.012809493,-0.0948852,2.327490503,circular
0.015798496,-0.094433531,-8.790707593,circular
0.018771752,-0.093887729,3.732634555,circular
0.021726295,-0.093248337,2.266314147,circular
0.024659181,-0.092515993,3.12146534,circular
0.027567487,-0.091691428,4.565433684,circular
0.030448312,-0.090775462,-9.86082317,circular
0.033298786,-0.08976901,-2.392979523,circular
0.036116067,-0.088673073,6.846829018,circular
0.038897347,-0.087488746,-0.359743358,circular
0.041639853,-0.086217208,-4.293247938,circular
0.044340851,-0.084859726,4.23175694,circular
0.04699765,-0.083417655,5.904707043,circular
0.0496076,-0.081892431,-3.272234673,circular
0.0521681,-0.080285575,-4.953937611,circular
0.054676598,-0.078598689,0.916955141,circular
0.057130594,-0.076833453,-0.974891977,circular
0.05952764,-0.074991629,-2.42914647,circular
0.061865347,-0.073075051,1.905192288,circular
0.064141386,-0.07108563,-0.535187684,circular
0.066353488,-0.06902535,1.515110751,circular
0.068499447,-0.066896263,2.180926043,circular
0.070577124,-0.064700493,-2.198487195,circular
0.072584448,-0.062440228,-2.602098927,circular
0.074519419,-0.060117722,-2.3618598,circular
0.076380107,-0.057735288,4.939753358,circular
0.078164658,-0.055295303,8.341362689,circular
0.079871292,-0.052800199,-1.760686091,circular
0.081498309,-0.050252462,-9.896822038,circular
0.083044087,-0.047654632,-2.904163779,circular
0.084507084,-0.045009299,11.15895089,circular
0.085885843,-0.0423191,-0.27863289,circular
0.087178989,-0.039586716,-8.2318808,circular
0.088385234,-0.036814871,4.389715355,circular
0.089503374,-0.034006328,3.032332627,circular
0.090532295,-0.031163888,-0.451767209,circular
0.091470971,-0.028290382,0.709094774,circular
0.092318467,-0.025388676,-3.972519059,circular
0.093073938,-0.022461662,-1.508280372,circular
0.093736631,-0.019512257,3.80372788,circular
0.094305886,-0.016543403,-4.021264309,circular
0.094781134,-0.013558057,-2.437398985,circular
0.095161902,-0.010559197,4.447249407,circular
0.095447811,-0.007549811,4.095092125,circular
0.095638575,-0.004532899,-1.632936239,circular
0.095734005,-0.001511469,-5.073205503,circular
0.095734005,0.001511469,-1.25036028,circular
0.095638575,0.004532899,1.754396836,circular
0.095447811,0.007549811,3.223665417,circular
0.095161902,0.010559197,-0.638450628,circular
0.094781134,0.013558057,0.90772785,circular
0.094305886,0.016543403,-0.481663941,circular
0.093736631,0.019512257,-5.638573664,circular
0.093073938,0.022461662,3.257200216,circular
0.092318467,0.025388676,7.265234679,circular
0.091470971,0.028290382,0.506937335,circular
0.090532295,0.031163888,-1.589388232,circular
0.089503374,0.034006328,-2.059987221,circular
0.088385234,0.036814871,-6.500056856,circular
0.087178989,0.039586716,-1.679761181,circular
0.085885843,0.0423191,4.866172626,circular
0.084507084,0.045009299,4.128653687,circular
0.083044087,0.047654632,0.375642392,circular
0.081498309,0.050252462,-8.584687574,circular
0.079871292,0.052800199,-4.463069868,circular
0.078164658,0.055295303,5.832001888,circular
0.076380107,0.057735288,8.319300182,circular
0.074519419,0.060117722,-0.650119002,circular
0.072584448,0.062440228,-6.933170249,circular
0.070577124,0.064700493,0.968023524,circular
0.068499447,0.066896263,-1.057756223,circular
0.066353488,0.06902535,3.322190123,circular
0.064141386,0.07108563,7.836419996,circular
0.061865347,0.073075051,-6.402463938,circular
0.05952764,0.074991629,-4.916029306,circular
0.057130594,0.076833453,1.300274209,circular
0.054676598,0.078598689,0.363241876,circular
0.0521681,0.080285575,4.327095871,circular
0.0496076,0.081892431,1.158435873,circular
0.04699765,0.083417655,-6.989989984,circular
0.044340851,0.084859726,-1.254822055,circular
0.041639853,0.086217208,4.040714789,circular
0.038897347,0.087488746,-2.218128166,circular
0.036116067,0.088673073,-1.067783278,circular
0.033298786,0.08976901,-0.659689145,circular
0.030448312,0.090775462,5.128097812,circular
0.027567487,0.091691428,5.857866316,circular
0.024659181,0.092515993,-3.650511276,circular
0.021726295,0.093248337,-3.407840613,circular
0.018771752,0.093887729,0.465801347,circular
0.015798496,0.094433531,4.738363472,circular
0.012809493,0.0948852,-5.326378558,circular
0.00980772,0.095242285,-8.806591229,circular
0.006796171,0.095504431,5.374312591,circular
0.003777847,0.095671376,7.554258156,circular
0.000755758,0.095742953,0.556224511,circular
-0.002267085,0.095719092,1.735527707,circular
-0.005287668,0.095599816,-1.006785367,circular
-0.00830298,0.095385244,-9.744622085,circular
-0.011310016,0.09507559,-6.39338104,circular
-0.014305777,0.094671162,3.960500139,circular
-0.017287278,0.094172365,8.366606019,circular
-0.020251547,0.093579694,2.071891908,circular
-0.023195629,0.092893741,-4.622464257,circular
-0.026116588,0.092115189,-1.913955971,circular
-0.029011515,0.091244815,5.441982803,circular
-0.031877521,0.090283486,0.420861806,circular
-0.034711752,0.089232161,-3.38013651,circular
-0.037511381,0.088091887,2.760024442,circular
-0.040273618,0.086863801,-0.565764933,circular
-0.04299571,0.085549127,-3.338016357,circular
-0.045674942,0.084149177,4.597979645,circular
-0.048308645,0.082665344,-0.820580127,circular
-0.050894192,0.081099109,-7.203216739,circular
-0.053429007,0.079452032,0.843794302,circular
-0.055910563,0.077725756,2.872819065,circular
-0.058336386,0.075922002,7.506765363,circular
-0.060704058,0.074042566,4.482998291,circular
-0.063011219,0.072089323,-6.487780586,circular
-0.065255569,0.070064221,-6.731889067,circular
-0.06743487,0.067969276,-1.450339923,circular
-0.069546952,0.065806578,1.565095307,circular
-0.071589707,0.063578283,1.034335419,circular
-0.0735611,0.061286612,-2.624829628,circular
-0.075459166,0.058933849,-0.867136007,circular
-0.077282012,0.056522339,4.999807074,circular
-0.079027822,0.054054487,-2.396112924,circular
-0.080694856,0.051532752,3.389973262,circular
-0.082281451,0.048959648,7.974447651,circular
-0.083786026,0.046337739,-9.833808114,circular
-0.085207081,0.043669641,-1.322005478,circular
-0.0865432,0.040958011,8.858008159,circular
-0.087793051,0.038205554,-4.39976189,circular
-0.088955388,0.035415013,-7.857688019,circular
-0.090029053,0.032589169,-0.158579853,circular
-0.091012974,0.02973084,4.917429917,circular
-0.091906172,0.026842874,4.015386106,circular
-0.092707755,0.02392815,-0.202038601,circular
-0.093416926,0.020989575,-4.656905522,circular
-0.094032976,0.018030077,2.662814392,circular
-0.094555292,0.015052606,0.198329802,circular
-0.094983354,0.01206013,-5.01604929,circular
-0.095316734,0.009055632,3.756781918,circular
-0.0955551,0.006042108,-1.56849648,circular
-0.071755765,0.00302256,-5.677763041,circular
-0.047861035,0.001511657,-1.454422715,circular
-0.090629984,-0.005730684,-6.174791224,circular
-0.090403903,-0.008588885,-1.700581662,circular
-0.090087706,-0.011438525,4.646825698,circular
-0.089681708,-0.014276762,4.488449921,circular
-0.089186313,-0.017100768,0.143744056,circular
-0.088602015,-0.019907727,0.263024324,circular
-0.087929397,-0.022694842,-3.808862774,circular
-0.087169129,-0.025459334,-1.443991072,circular
-0.086321968,-0.028198448,-0.884066384,circular
-0.08538876,-0.030909453,0.772159382,circular
-0.084370435,-0.033589646,-2.921574689,circular
-0.083268008,-0.036236357,-6.69381349,circular
-0.082082577,-0.038846947,8.219063428,circular
-0.080815324,-0.041418813,5.847479503,circular
-0.079467513,-0.043949392,-0.571493996,circular
-0.078040487,-0.046436161,-1.792120051,circular
-0.076535668,-0.048876642,-3.547636458,circular
-0.074954557,-0.051268401,1.546698577,circular
-0.07329873,-0.053609055,-7.858982518,circular
-0.071569837,-0.055896271,-0.539425915,circular
